ticker,company_name,exchange,security_types,sector,market_cap_usd,total_revenue_usd,annual_revenue_growth_pct,net_income_usd,free_cash_flow_usd,cash_and_short_term_investments_usd,total_debt_usd,daily_dollar_volume_usd
AAT,"American Assets Trust, Inc.",NYSE,common,Finance,1385279024.903226,480680000,4.985432037286995,56500000,88654000,,1717107000,6366612.4799999995
AIP,"Arteris, Inc.",NASDAQ,common,Electronic Technology,1385106312.4837887,70579000,22.269766474949762,-34746000,6766000,,8686000,16413638.26
XZO,"Exzeo Group, Inc.",NYSE,common,Technology Services,1382818873.8719516,216980000,61.98823424015287,78998000,,,6622000,6029341.85
YSWY,"Yesway, Inc.",NASDAQ,common,Retail Trade,1382701103.0333493,0,,-79453,,,0,7247509.319999999
WABC,Westamerica Bancorporation,NASDAQ,common,Finance,1376269143.4185925,271770000,-12.661608322165769,116173000,108359000,,154010000,8311989
PAHC,Phibro Animal Health Corporation,NASDAQ,common,Health Technology,1371087464.988263,1296215000,27.369730533891335,48264000,12771000,,787444000,6105327.8
TE,T1 Energy Inc.,NYSE,common,Producer Manufacturing,1368429622.61426,755295000.008943,25572.84160435082,-367834000.004355,-189140000,,756108000,210455044.10000002
RMIX,"Suncrete, Inc.",NASDAQ,common,Non-Energy Minerals,1368307611.9891472,0,,-1469806,-686710,,0,6411519.66
ARHS,"Arhaus, Inc.",NASDAQ,common,Consumer Durables,1367904227.6473575,1379222000,8.505578208600848,67256000,40618000,,609236000,11209160.15
UFCS,"United Fire Group, Inc",NASDAQ,common,Finance,1367529310.9859157,1386412000,10.620391189382323,118191000,268441000,,146350000,6033944
NAT,Nordic American Tankers Limited,NYSE,common,Transportation,1363674241.841167,291690000,-16.5985211956242,12271000,-70527000,,415394000,15152759.72
VTOL,"Bristow Group, Inc.",NYSE,common,Transportation,1361457015.233918,1490512000,5.299998375122131,129074000.00000001,-34462000,,969747000,9337798.65
GLUE,"Monte Rosa Therapeutics, Inc.",NASDAQ,common,Health Technology,1360748754.28934,123672000,63.53971066620825,-38626000,-32078000.000000004,,37987000,12455801.6
REAL,"The RealReal, Inc.",NASDAQ,common,Retail Trade,1359066429.3322034,692845000,15.381092585314512,-41799000,21427000,,463308000,27763537.65
PURR,Hyperliquid Strategies Inc,NASDAQ,common,Finance,1353804944.178082,,,,,,0,36395527.5
XPEL,"XPEL, Inc.",NASDAQ,common,Consumer Durables,1352069399.8864775,476200000,13.273073263558516,51226000,-2893000,,63550000,10158292.72
IART,Integra LifeSciences Holdings Corporation,NASDAQ,common,Health Technology,1351686232.1047785,1635245000,1.5347771257482798,-516474000.00000006,25802000,,2048879000,8150924.539999999
LQDT,"Liquidity Services, Inc.",NASDAQ,common,Retail Trade,1350705984.8695548,476669000,31.198839584055843,28093000,89987000,,13843000,9762604.379999999
UMAC,"Unusual Machines, Inc.",AMEX,common,Electronic Technology,1350324289.7142856,11199217,101.23225640794355,-19193617,-61376080,,3156014,117749302.35000001
FTK,"Flotek Industries, Inc.",NYSE,common,Industrial Services,1346313315.5007727,237262000,26.86111482422136,30528000,-4112000,,56507000,13324106.88
SBET,"Sharplink, Inc.",NASDAQ,common,Commercial Services,1342441865.8555377,28055000.0000621,666.0384086827631,-734587000.0016251,-34719420,,202000,33818671.86
EFOR,"Everforth, Inc.",NYSE,common,Technology Services,1341520074.7487051,3980400000,-2.90996902212357,113500000,221100000,,1506600000,40583990.24
AGRO,Adecoagro S.A.,NYSE,common,Process Industries,1340625679.6854408,1374534000.00001,-5.2964468271132406,-8348000.00000006,16140390,,2205968000.00001,8937295.86
PNTG,"The Pennant Group, Inc.",NASDAQ,common,Health Services,1340577770.0471573,947705000,36.313359415453654,29578000,26070000,,495553000,11551497.260000002
TRUP,"Trupanion, Inc.",NASDAQ,common,Finance,1330217490.3808587,1439305000,11.948581455474285,19433000,82180000,,106909000,17425389.12
GHM,Graham Corporation,NYSE,common,Producer Manufacturing,1327575816.0667524,245293000,16.86406601364485,12500000,-6117000,,6792000,14735405.25
NBR,Nabors Industries Ltd.,NYSE,common,Industrial Services,1327563924.9472609,3184693000,8.687919905150837,248339000,39653000,,2128532000.0000002,19147900.2
AKTS,"Aktis Oncology, Inc.",NASDAQ,common,Health Technology,1326658735.5672185,6497000,336.9199731002018,-63731000,,,11577000,5131032
HBT,"HBT Financial, Inc.",NASDAQ,common,Finance,1325890163.8723404,293798000,2.289874347627785,77008000,73860000,,149328000,5900285.34
LGIH,"LGI Homes, Inc.",NASDAQ,common,Consumer Durables,1322826656.5207613,1705504000,-22.56853043542217,72552000,131007000,,1585511000,8858362.7
ORC,"Orchid Island Capital, Inc.",NYSE,common,Finance,1321374803.2298324,407680000,72.03502479164469,159030000,206449000,,11582951000,25437052.1
EPC,Edgewell Personal Care Company,NYSE,common,Consumer Non-Durables,1320908273.6973088,2223500000,-1.3400186360207658,25400000,52400000,,1279200000,15409192.3
ACVA,ACV Auctions Inc.,NYSE,common,Technology Services,1317709992.352617,759606000,19.21821343595603,-66141000.00000001,29114000,,205000000,68731111.52
SGML,Sigma Lithium Corporation,NASDAQ,common,Non-Energy Minerals,1316783206.560872,111937818.77156329,-22.83252577976696,-51063515.2078948,-8324532.8424,,137323148.743638,19338347.400000002
NVAX,"Novavax, Inc.",NASDAQ,common,Health Technology,1312967935.2050312,1123479000,64.6938703709676,440302000,-42852000,,297319000,20156964.72
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,common,Consumer Services,1312924815.124755,3483684000,0.3723101728093139,46379000,59181000,,1094682000,46382807.46
OSBC,"Old Second Bancorp, Inc.",NASDAQ,common,Finance,1312593444.2121809,401744000,17.4302058091917,80310000,142162000,,468663000,8365727.4
DFH,"Dream Finders Homes, Inc.",NYSE,common,Consumer Durables,1305516656.4031117,4322848000,-2.8541173953650594,217197000,-161750000,,1817113000,8564899.22
BKSY,BlackSky Technology Inc.,NYSE,common,Technology Services,1304274835.6865175,106575000,4.390114895242573,-70260000,-112997000,,221331000,42359213.75
HLIT,Harmonic Inc.,NASDAQ,common,Electronic Technology,1301957223.4061139,360523000,-26.152601392871773,-43310000,45444000,,131056999.99999999,35706924
LBRX,LB Pharmaceuticals Inc,NASDAQ,common,Health Technology,1301346561.7035077,0,,-25205000,-82830000,,5217000,16154826.200000001
JCAP,"Jefferson Capital, Inc.",NASDAQ,common,Finance,1300046427.4952562,613289000,41.52572685252492,187965000,307368000,,1437212000,5715842.300000001
GOLD,"Gold.com, Inc.",NYSE,common,Finance,1295915369.0598528,10978614000,13.192801884805288,17320000,93979000,,1654208000,15819043.36
TTI,"Tetra Technologies, Inc.",NYSE,common,Process Industries,1294156090.6598642,630932000,5.311369679408323,3005000,-15089000,,223835000,14028678.88
WLDN,"Willdan Group, Inc.",NASDAQ,common,Commercial Services,1293661470.057885,681552000,20.45853820621494,52557000,62334000,,89191000,14553604.8
LEG,"Leggett & Platt, Incorporated",NYSE,common,Consumer Durables,1286668386.9192028,4058100000,-7.459180881145672,235400000,156900000,,1647100000,14034933.36
MSDL,Morgan Stanley Direct Lending Fund,NYSE,common,Finance,1283444245.525733,386993000,-2.5594347841413243,122094000,139009000,,1981897000,5613268.92
SECZ,Securitize Corp.,NYSE,common,Finance,1283268269.050068,0,,17516,96810,,604841,20471236.380000003
YELP,Yelp Inc.,NYSE,common,Technology Services,1282792063.710292,1464955000,3.745651755161239,145600000,296775000,,123303000,35092303.44
FMC,FMC Corporation,NYSE,common,Process Industries,1282322793.9903936,3467400000,-18.339181837450845,-2240000000,84800000,,4402700000,30094325.76
REPL,"Replimune Group, Inc.",NASDAQ,common,Health Technology,1280557266.0483515,0,,-313940000,-284567000,,111586000,126043014.36
SENEA,Seneca Foods Corp.,NASDAQ,common,Consumer Non-Durables,1276360446.9275568,1659675000,5.116768964466742,114558000,229660000,,240246000,27314780.22
SPTX,"Seaport Therapeutics, Inc.",NASDAQ,common,Health Technology,1274027168.4503427,0,,-74881000,,,5016000,5861535.4
THRM,Gentherm Inc,NASDAQ,common,Producer Manufacturing,1271502651,1498602000,2.917196612376418,18285000,41214000,,325080000,9752220.639999999
PRSU,"Pursuit Attractions and Hospitality, Inc.",NYSE,common,Consumer Services,1269964355.7967496,452417000,23.446606710178777,22668000,-5437000,,243312000,8959290.36
CRVS,"Corvus Pharmaceuticals, Inc.",NASDAQ,common,Health Technology,1266020239.772573,0,,-15283000,-45227000,,728000,15427709.850000001
FRNM,"Freenome, Inc.",NASDAQ,common,Health Technology,1265915406.525,0,,837468,-907040,,0,16257780.000000002
STAA,STAAR Surgical Company,NASDAQ,common,Health Technology,1265125759.5288692,239442000,-23.720536092589704,-80448000,-54986000,,37291000,34005974.31
BORR,Borr Drilling Limited,NYSE,common,Industrial Services,1264651383.0352113,1020800000.00038,1.0093014050515352,45000000.0000169,-146663370,,2485300000,56024240.220000006
NVGS,Navigator Holdings Ltd.,NYSE,common,Transportation,1263068928.244633,586961000.000681,3.5790985723714046,100122000.000116,149356720,,926056000.002838,11580143.9
BRBR,"BellRing Brands, Inc.",NYSE,common,Health Technology,1261618471.8787878,2316600000,16.05049594229035,216200000,225000000,,1135300000,34187829.199999996
CGEM,"Cullinan Therapeutics, Inc.",NASDAQ,common,Health Technology,1261352030.1375446,0,,-219879000,,,2071000.0000000002,13123199.600000001
AMN,AMN Healthcare Services Inc,NYSE,common,Commercial Services,1256400960.937481,2730429000,-8.490971689946413,-95702000,439126000,,775810000,30717435.999999996
TRIP,"TripAdvisor, Inc.",NASDAQ,common,Consumer Services,1255204918.6849318,1891000000,3.0517711171662123,40000000,142000000,,893900000,32713373.700000003
DRTS,Alpha Tau Medical Ltd.,NASDAQ,common,Health Technology,1252819917.110021,0,,-42627000,,,15152000,6942004.35
LADR,Ladder Capital Corp,NYSE,common,Finance,1250891897.7580643,392300000,-23.261700487854498,64182000,95421000,,4018183000,12258425.28
WINA,Winmark Corporation,NASDAQ,common,Retail Trade,1241417742.113718,86055700,5.863762792305487,41654100,43239300,,62725000,26450421.83
MNKD,MannKind Corporation,NASDAQ,common,Health Technology,1237931355.1171875,348966000,22.22805985205111,5863000,-18298000,,436354000,11765588.450000001
LWLG,"Lightwave Logic, Inc.",NASDAQ,common,Process Industries,1234177749.6309526,236855,147.74331886407614,-20313797,-15248930,,2552209,28939208.849999998
MYE,"Myers Industries, Inc.",NYSE,common,Producer Manufacturing,1233872606.9888475,825742000,-1.2602223415335276,34928000,91821000,,338909000,6648723.999999999
CCO,"Clear Channel Outdoor Holdings, Inc.",NYSE,common,Commercial Services,1226916202,1604140000,6.571088803704416,-104646000,84252000,,6469543000,5576985.82
DOLE,Dole plc,NYSE,common,Distribution Services,1226075244.030864,9172907000,8.230510552788235,66019000.00000001,79261000,,1448294000,15791987.200000001
BH,Biglari Holdings Inc.,NYSE,common,Consumer Services,1225195416.1861875,395261000,9.153747162495788,-37488000,49941000,,358448000,63122055.839999996
HLF,Herbalife Ltd.,NYSE,common,Consumer Non-Durables,1225151521.9582624,5037500000,0.8892271334441528,228300000,322300000,,2203800000,18093828.759999998
GDRX,"GoodRx Holdings, Inc.",NASDAQ,common,Health Services,1224711944.4315789,796853000,0.5716095940549573,30439000,197094000,,538950000,5746649.42
USPH,"U.S. Physical Therapy, Inc.",NYSE,common,Health Services,1222915075.3520267,780990000,16.332139213072267,21572000,65154000,,385789000,10447067.950000001
CERT,"Certara, Inc.",NASDAQ,common,Technology Services,1221835708.195572,418838000,8.747286757298493,-1595000,80387000,,301945000,26759503.62
MRTN,"Marten Transport, Ltd.",NASDAQ,common,Transportation,1221658670.114404,883652000,-8.307080567972871,17444000,1085000,,119000,9874467.68
TDOC,"Teladoc Health, Inc.",NYSE,common,Health Services,1219099771.0469897,2529977000,-1.5409947329790852,-200322000,249589000,,1036205999.9999999,27426782.79
HFWA,Heritage Financial Corporation,NASDAQ,common,Finance,1218874497.2935996,335968000,5.921780664281098,67532000,80427000,,188747000,8088193.529999999
OPY,"Oppenheimer Holdings, Inc.",NYSE,common,Finance,1217943562.0748565,1638243000,14.608771937188598,148403000,93698000,,1481382000,13198902.030000001
PRCT,PROCEPT BioRobotics Corporation,NASDAQ,common,Health Technology,1217065216.1424203,308054000,37.21903981327228,-95572000,-84925000,,77500000,24571141.25
VOR,Vor Biopharma Inc.,NASDAQ,common,Health Technology,1210512539.1233573,0,,-695981000,-140813000,,2877000,22116398.94
WLFC,Willis Lease Finance Corporation,NASDAQ,common,Finance,1206060127.7381818,675838000,28.937347374847388,113479000,-519578000,,2320904000,26021248.72
BLZE,"Backblaze, Inc.",NASDAQ,common,Electronic Technology,1197145971.0571885,145835000,14.26567837778544,-25612000,23817000,,82437000,41338128.28
QNST,"QuinStreet, Inc.",NASDAQ,common,Commercial Services,1194289214.4473686,1293712000,18.286457757122314,81235000,127529000,,74905000,24181784.55
ODC,Oil-Dri Corporation Of America,NYSE,common,Process Industries,1190287597.3911254,485572000,10.965819368491294,51416000,49406000,,54329000,12033649.62
NPKI,NPK International Inc.,NYSE,common,Producer Manufacturing,1189587580.6483755,277043000,27.382534289090483,35945000,28363000,,19196000,6657608.04
PDM,"Piedmont Realty Trust, Inc.",NYSE,common,Finance,1188761911.9251337,527741999.99999994,1.1635663788740704,-83620000,31687000,,2250937000,11966399.5
UVSP,Univest Financial Corporation,NASDAQ,common,Finance,1184042288.541325,517142000.00000006,3.446606602762098,90757000,97812000,,269683000,8609439.78
RXT,"Rackspace Technology, Inc.",NASDAQ,common,Technology Services,1182609991.4666667,2685700000,-1.877899967118483,-225800000,41000000,,3308400000,45960953.919999994
NUTX,Nutex Health Inc.,NASDAQ,common,Health Services,1180932982.339141,875257000,82.36472401828885,70789000,274169000,,347336000,30050964.549999997
TNC,Tennant Company,NYSE,common,Producer Manufacturing,1180664230.7034078,1202500000,-6.463907902924704,43800000,-3100000,,391300000,23012467.5
LNN,Lindsay Corporation,NYSE,common,Producer Manufacturing,1176641688.230368,676368000,11.414423941727039,74052000,44903000,,137832000,16958110.47
UVE,UNIVERSAL INSURANCE HOLDINGS INC,NYSE,common,Finance,1175554178.4162204,1603915000,5.4835268615803905,182951000,339684000,,97852000,6147060.48
MUX,McEwen Inc.,NYSE,common,Non-Energy Minerals,1175016506.6431556,197553000,13.225811998143023,34434000,6338000,,128398000,17979341.349999998
MCB,Metropolitan Bank Holding Corp.,NYSE,common,Finance,1172705846.7136247,527149000,7.0988281376978835,71098000,99669000,,36558000,7898359.59
DFIN,"Donnelley Financial Solutions, Inc.",NYSE,common,Technology Services,1171493458.8905387,767000000,-1.9056145287121116,32400000,152300000,,211700000,7526889.3
BVS,Bioventus Inc.,NASDAQ,common,Health Technology,1170138468.002888,568087000,-0.9058400781468045,22732000,93589000,,263749000.00000003,7466134.994999999
SVRA,"Savara, Inc.",NASDAQ,common,Health Technology,1168085164.8473966,0,,-118837000,-110660000,,30407000,6697899
EYPT,"EyePoint, Inc.",NASDAQ,common,Health Technology,1166450311.2229884,31371000,-27.504448501374988,-231962000,-271279000,,22367000,30575188.709999997
DEA,"Easterly Government Properties, Inc.",NYSE,common,Finance,1164111781.2749999,336099000,11.27190020261412,12320000,268812000,,1724470000,12010113.600000001
FSBC,Five Star Bancorp,NASDAQ,common,Finance,1158373476.6280904,255468000,19.710970740942063,61606000,80494000,,85376000,5911494.57
TEN,Tsakos Energy Navigation Ltd,NYSE,common,Transportation,1157657097.5158255,798689000,-0.6681085141550205,159302000,,,2136109000,7808302.54
HZO,"MarineMax, Inc. (FL)",NYSE,common,Retail Trade,1151382059.877621,2309288000,-5.006976529900354,-31631000,175278000,,1109810000,38718879.81
NBN,Northeast Bank,NASDAQ,common,Finance,1149070502.9509804,383420000,9.27569440881912,107476000,,,857744000,11985958.71
AMTB,Amerant Bancorp Inc.,NYSE,common,Finance,1148262794.1135972,654020000,13.10274222528893,52417000,104488000,,911976000,21148388.400000002
ESQ,"Esquire Financial Holdings, Inc.",NASDAQ,common,Finance,1148050772.9190867,164497000,18.969682066711023,50822000,66382999.99999999,,2171000,21376279.755
LAC,Lithium Americas Corp.,NYSE,common,Non-Energy Minerals,1144463645.420354,0,,-124224198.09065643,-990777800.7,,877774366.5029819,24647481.02
ETON,"Eton Pharmaceuticals, Inc.",NASDAQ,common,Health Technology,1138974178.49893,79950000,104.94219579093075,-4601000,15431000,,31262000,19233036.9
ANRO,"Alto Neuroscience, Inc.",NYSE,common,Health Technology,1134237616.0076442,0,,-63238000,-62860000,,23215000,8113849.16
SANA,"Sana Biotechnology, Inc.",NASDAQ,common,Health Technology,1128589549.5356197,0,,-244166000,-135062000,,73739000,6857392.49
LMRI,"Lumexa Imaging Holdings, Inc.",NASDAQ,common,Health Services,1127026998.3113208,1023081000,7.821100699885863,-47104000,,,967450000,8779893.27
UVV,Universal Corporation,NYSE,common,Distribution Services,1125695468.1088274,2924470000,-0.7740686001077602,32637000,164382000,,1217209000,23555766.3
AVO,"Mission Produce, Inc.",NASDAQ,common,Process Industries,1125194235.2108526,1391200000,12.675143759617722,37700000,34300000,,217700000,9496739.98
VYX,NCR Voyix Corporation,NYSE,common,Technology Services,1123888892.9714284,2687000000,-4.648687012065294,62000000,-94000000,,1312000000,15681514.64
GTM,ZoomInfo Technologies Inc.,NASDAQ,common,Technology Services,1123684757.995098,1249500000,2.898789426006753,124200000,358100000,,1518400000,27727588.18
OCSL,Oaktree Specialty Lending Corporation,NASDAQ,common,Miscellaneous,1122209632.0109289,299704000,22.174074330742044,33920000,112737000,,1438842000,5523834.68
CMP,Compass Minerals Intl Inc,NYSE,common,Process Industries,1117950631.6645663,1243900000,11.320923572579202,-79800000,77900000,,774600000,15193560.09
IRMD,iRadimed Corporation,NASDAQ,common,Health Technology,1117583054.1421185,83814000,14.43415190010677,22480000,25118860,,0,19213142
CFFN,"Capitol Federal Financial, Inc.",NASDAQ,common,Finance,1116200782.0385926,420244000,6.274656578122155,67943000,71530000,,1636246000,6063166.32
LAR,Lithium Argentina AG,NYSE,common,Non-Energy Minerals,1115478020.614054,0,,-76769775.01086856,-19304728.959999997,,248357612.79999998,19866710.849999998
UPBD,"Upbound Group, Inc.",NASDAQ,common,Finance,1110020749.453403,4695061000,8.667780410150156,73242000,384481000,,1708210000,15368783.36
VRTS,"Virtus Investment Partners, Inc.",NYSE,common,Finance,1109631671.5118163,830585000,-7.342456462104656,138396000,223816000,,512744000,25420183.35
APMD,"Apnimed, Inc.",NASDAQ,common,Health Technology,1109049780.4491353,38467000,380.11732401397904,-128191000,,,39347000,7296253.64
BOW,Bowhead Specialty Holdings Inc.,NYSE,common,Finance,1106555564.6955483,549547000,29.10468448996852,53786000,324826000,,146573000,8536932.090000002
RDVT,"Red Violet, Inc.",NASDAQ,common,Technology Services,1105155131.0203595,90252000,20.03351554083709,13154000,33604000,,2647000,30630001.37
WYFI,"WhiteFiber, Inc.",NASDAQ,common,Technology Services,1103594257.265896,617495.5977645509,78.83687613556975,-192528.29618924798,-2735090,,2021423.7335797201,78189621.28
GNK,Genco Shipping & Trading Limited,NYSE,common,Transportation,1100997613.075243,342054000,-19.139228776216502,-4366000,-156689000,,325201000,7028190.840000001
SVC,Service Properties Trust,NASDAQ,common,Finance,1098240498.4600246,1812980000,-4.534075865969208,-202321000,-70248000,,4579037000,13493978.08
NWPX,"NWPX Infrastructure, Inc.",NASDAQ,common,Non-Energy Minerals,1095460801.665623,526172000,6.87753522657334,35411000,79651000,,100583000,12629987.370000001
DLX,Deluxe Corporation,NYSE,common,Commercial Services,1089086868.970218,2133199999.9999998,0.5391276397294399,82100000,209086000,,1473300000,9057347.5
ECVT,Ecovyst Inc.,NYSE,common,Process Industries,1087021190.4130435,723515000,20.929474590294088,-22291000,82609000,,546346000,12553466.28
AOSL,Alpha and Omega Semiconductor Limited,NASDAQ,common,Electronic Technology,1085845122.6211252,696162000.000037,5.916558391145033,-96976000.0000051,-60233620,,29135000,33094543.44
GSBD,"Goldman Sachs BDC, Inc.",NYSE,common,Miscellaneous,1078411658.9958766,242452000,-12.06139873633508,119267000,98285000,,1852669000,6737863.08
ITRN,Ituran Location and Control Ltd.,NASDAQ,common,Communications,1075645840.0020888,359023000.000794,6.770416675375077,57967000.0001282,84250230,,4155999.9999999995,11947361.27
BV,"BrightView Holdings, Inc.",NYSE,common,Commercial Services,1072308000.0000002,2672800000,-3.407899967474974,56000000,-23200000,,963400000,21416793.12
RZLV,Rezolve AI PLC,NASDAQ,common,Technology Services,1068857973.7841728,46800099,2224.23847828257,-101410228,-63237470,,157277721,15730040.24
CSIQ,Canadian Solar Inc.,NASDAQ,common,Electronic Technology,1067336939.6977328,5595107000.00395,-6.6456669318226735,-104126000.000073,-1699241040,,7806378000,17675945.28
FUBO,FuboTV Inc.,NYSE,common,Technology Services,1059208863.9999999,,,,,,402740000,22495502.799999997
GPRE,"Green Plains, Inc.",NASDAQ,common,Process Industries,1059140453.9736502,2104211402,-14.084503855193036,-121278000,118252000,,548634000,14050683.229999999
CRAI,"CRA International,Inc.",NASDAQ,common,Commercial Services,1057650843.2910568,751583000,9.334840430948454,54681000,-27747000,,303651000,23960363
SCSC,"ScanSource, Inc.",NASDAQ,common,Distribution Services,1056469019.775892,3040810000,-6.718154345852778,71548000,123762000,,112653000,13545676.12
HBNC,"Horizon Bancorp, Inc.",NASDAQ,common,Finance,1054102963.7674192,106477000,-70.37804664309381,-150482000,99709000,,379092000,8041169.87
UPWK,Upwork Inc.,NASDAQ,common,Commercial Services,1049188232.4401915,787784000,2.399376076430637,115425000,174324000,,379407000,53645230.800000004
AVTX,"Avalo Therapeutics, Inc.",NASDAQ,common,Health Technology,1048466260.0179764,59000,-86.62131519274377,-78259000,-68290000,,2242000,6202217.95
TBLA,Taboola.com Ltd.,NASDAQ,common,Technology Services,1048202911.5048542,1912040000.00423,8.25604964277464,42284000.0000936,213184320,,157402000,10788716.36
BFST,"Business First Bancshares, Inc.",NASDAQ,common,Finance,1047455155.1038148,512496999.99999994,11.956597722844073,87861000,103244000,,616077000,5769906.18
LXRX,"Lexicon Pharmaceuticals, Inc.",NASDAQ,common,Health Technology,1045646470.4115226,49803000,60.23615713780123,-50341000,-64988000,,59241000,5993606.850000001
ASST,"Strive, Inc.",NASDAQ,common,Miscellaneous,1043206429.0625991,5734000,805.1459457070289,-420588000,,,3319000,36514990.260000005
OI,"O-I Glass, Inc.",NYSE,common,Process Industries,1037203287.4825174,6426000000,-1.607717041800643,-129000000,-39000000,,4986000000,20768238
KFRC,"Kforce, Inc.",NYSE,common,Commercial Services,1033528426.8467644,1329007000,-5.429485920524184,34825000,22559000,,122066000,12304810.78
WVE,"Wave Life Sciences, Inc.",NASDAQ,common,Health Technology,1032532437.1298316,42727000.000213206,-60.548281656657046,-204378000.00102,-192527340,,43590000,27273744.12
ENVX,Enovix Corporation,NASDAQ,common,Producer Manufacturing,1031865766.1076607,31821000,37.90846840599809,-156741000,-126627000,,540502000,42740932.74
EVLV,"Evolv Technologies Holdings, Inc.",NASDAQ,common,Electronic Technology,1028864437.4063017,145905000,40.47561738795552,-33137999.999999996,-6014000,,41568000,26318509.36
TK,Teekay Corporation Ltd.,NYSE,common,Transportation,1024999232.3026547,949520000,-22.19434370119324,98111000,,,,5793698.5
NNE,Nano Nuclear Energy Inc.,NASDAQ,common,Producer Manufacturing,1020801653.9556243,0,,-40067076,-36838880,,2602383,47388508.2
JANX,"Janux Therapeutics, Inc.",NASDAQ,common,Health Technology,1019150020.077482,10000000,-5.5534567434831885,-113625000,-41925000,,20990000,10883959.690000001
DEC,Diversified Energy Company,NYSE,common,Energy Minerals,1017677002.6375427,2123720850.3531,109.0981073604685,449552136.341503,,,3931412716.5,7291128.88
QDEL,QuidelOrtho Corporation,NASDAQ,common,Health Technology,1016973637.8184416,2727000000,-2.0966468011775685,-1131800000,-211200000,,3075400000,28963449.73
GERN,Geron Corporation,NASDAQ,common,Health Technology,1008683313.1288342,183881000,138.82510325479907,-83500000,-114762000,,251769000,16016623.47
TDAY,"USA TODAY Co., Inc.",NYSE,common,Consumer Services,1007171036.7076025,2302226000,-8.252810029828858,1749000,62554000,,1112006000,28170102.94
AEBI,Aebi Schmidt Holding AG,NASDAQ,common,Consumer Durables,1006804573.0862472,1838230335.31595,49.072969491580615,11726864.970534401,-1980290,,985658639.78595,7030824.51
GO,Grocery Outlet Holding Corp.,NASDAQ,common,Retail Trade,1006043530.0010171,4688759000,7.257415702295391,-224912000,25121000,,1841770000,44147553.03
RHLD,Resolute Holdings Management,NYSE,common,Commercial Services,1004505180.3476621,462055000,9.863732877445187,-5923000,81017000,,2244300000,18869617.86
NX,Quanex Building Products Corporation,NYSE,common,Producer Manufacturing,1003525969.5203289,1837641000,43.80590392389789,-250806000,89204000,,889346000,5123584.65
HTZ,"Hertz Global Holdings, Inc",NASDAQ,common,Finance,998063983.9999998,8504000000,-6.022764946402917,-747000000,-10185000000,,21040000000,220222032.79999998
NPK,"National Presto Industries, Inc.",NYSE,common,Electronic Technology,997943089.8586414,503524000,29.69801250811379,33084000.000000004,3749000,,9307000,7787279.9399999995
CPF,Central Pacific Financial Corp New,NYSE,common,Finance,996683010.5975705,365624000,6.050515715097864,77480000,98292000,,100610000,5789041.79
DAKT,"Daktronics, Inc.",NASDAQ,common,Producer Manufacturing,996549191.1584905,838706000,10.869993403632892,45376000,34300000,,18132000,6895866.319999999
ASTE,"Astec Industries, Inc.",NASDAQ,common,Producer Manufacturing,994005093.4101071,1410400000,8.068347253084054,38800000,32700000.000000004,,393400000,8036958.9
OMER,Omeros Corporation,NASDAQ,common,Health Technology,992266089.8316177,0,,-3350000,-101164000,,310632000,48500921.010000005
KODK,Eastman Kodak Company,NYSE,common,Producer Manufacturing,991727008.0396826,1069000000,2.4928092042186005,-128000000,464000000,,148000000,8991853.98
CIM,Chimera Investment Corporation,NYSE,common,Finance,991147946.810084,850569000,10.4313810008517,230499000,-386151000,,13450309000,7060428.8
ARDX,"Ardelyx, Inc.",NASDAQ,common,Health Technology,989274692.3984773,407320000,22.09283155733405,-61599000,-17919000,,256190000,19667487.19
JBSS,"John B. Sanfilippo & Son, Inc.",NASDAQ,common,Consumer Non-Durables,988938136.2313297,1107246000,3.7929925767471104,58934000,48880000,,103499000,17399259
TROX,Tronox Holdings plc,NYSE,common,Process Industries,985349148.6979655,2887000000,-5.991533702377075,-470000000,-158000000,,3469000000,24038227.45
PLOW,"Douglas Dynamics, Inc.",NYSE,common,Producer Manufacturing,981005251.2624884,656053000,15.399891645441368,45848000,48908000,,290201000,14486940.389999999
PSIX,"Power Solutions International, Inc.",NASDAQ,common,Producer Manufacturing,980973570.8422301,722405000,51.776278607550516,113987000,65936000.00000001,,134727000,21338406.78
HRTG,"Heritage Insurance Holdings, Inc.",NYSE,common,Finance,979980445.8222499,847330000,3.6188896919180618,195594000,297746000,,91834000,11984453.76
BLMN,"Bloomin' Brands, Inc.",NASDAQ,common,Consumer Services,975222162.6465828,3955996000,0.1397553458761288,5380000,154969000,,1922441000,17855430.990000002
ABR,Arbor Realty Trust,NYSE,common,Finance,973832974.6542056,1210974000,-15.628089551802052,148796000,328473000,,11086152000,12985063.2
SLDB,Solid Biosciences Inc.,NASDAQ,common,Health Technology,971996797.5271186,0,,-174325000,-187809000,,20155000,6751820.494999999
CRML,Critical Metals Corp.,NASDAQ,common,Non-Energy Minerals,970934622.3663222,0,,-51871823,-32300700,,2375617,24025889.19
THFF,First Financial Corporation,NASDAQ,common,Finance,969665176.1418736,347560000,13.022496536743041,79208000,91905000,,609235000,5275964.16
SMPL,The Simply Good Foods Company,NASDAQ,common,Consumer Non-Durables,967758368.6464089,1450920000,8.983483322204036,103614000,119424000,,448464000,26589451.2
TRST,TrustCo Bank Corp NY,NASDAQ,common,Finance,962918752.9540989,277642000,6.034173280069672,61137000,59754000,,144743000,7551404.25
